Gene	Panel
SPRED1	sub_RefSeq_-20+10_FE_Cardiac_CHD_Hypoparathy_microcep_noonan_CdLddx_v1
SPRED1	sub_RefSeq_-20+10_FE_Cardiac_MolecularAutopsy_v1
SPRY4	sub_RefSeq_-20+10_FE_Hypogonadotrophic_hypogonadism+MID1_v1
SPTAN1	sub_RefSeq_-20+10_FE_Epilepsy_GOS_EIEE_72geneClone_Microcephaly_v1
SPTLC1	IPN_All_ROIs_Regions_forCoverageBed
SPTLC1	FE_IPN_SureSelect_hg19_coverage
SPTLC1	IPN_SureSelect_V1_Regions_forCoverageBed
SPTLC1	IPN-Ext_QXT
SPTLC1	IPN-Ext_QXT_hg19_coverage
SPTLC1	IPN-Ext_QXT_hg19_coverage_overlap
SPTLC1	sub_RefSeq_-20+10_FE_IPNClone+AIFM1_v1
SPTLC2	IPN_All_ROIs_Regions_forCoverageBed
SPTLC2	FE_IPN_SureSelect_hg19_coverage
SPTLC2	IPN_SureSelect_V1_Regions_forCoverageBed
SPTLC2	IPN-Ext_QXT
SPTLC2	IPN-Ext_QXT_hg19_coverage
SPTLC2	IPN-Ext_QXT_hg19_coverage_overlap
SPTLC2	sub_RefSeq_-20+10_FE_IPNClone+AIFM1_v1
SRD5A3	sub_RefSeq_-20+10_FE_Glycosylation_Type1_v1
SRP72	combined
SRP72	IBMFS_SURESELECT
SRP72	sub_RefSeq_-20+10_FE_IBMFS
STAMBP	sub_RefSeq_-20+10_FE_Cardiac_Arrhythmia_Cardiomyopathy_CHD_v1
STAMBP	sub_RefSeq_-20+10_FE_Cardiac_Arrhythmia_Cardiomyopathy_v1
STAMBP	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_ConnTissue_Arrhythmia_v1
STAMBP	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_ConnTissue_v1
STAMBP	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_ConnTissue_v2
STAMBP	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_LQT_v1
STAMBP	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_PulmHypertension_v1
STAMBP	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_v1
STAMBP	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy+BAV_v1
STAMBP	sub_RefSeq_-20+10_FE_Cardiac_MolecularAutopsy_v1
STAMBP	sub_RefSeq_-20+10_FE_Pontocerebellar_hypoplasia_v1
STAP1	FH_V3_hg19
STAP1	FHv3
STAP1	FHversion3_060716
STAT1	sub_RefSeq_-20+10_FE_ImmunologyPanel_v1
STAT1	sub_RefSeq_-20+10_FE_ImmunologyPanel+NF1ex27_v1
STAT2	sub_RefSeq_-20+10_FE_ImmunologyPanel_v1
STAT2	sub_RefSeq_-20+10_FE_ImmunologyPanel+NF1ex27_v1
STAT3	sub_RefSeq_-20+10_FE_ImmunologyPanel_v1
STAT3	sub_RefSeq_-20+10_FE_ImmunologyPanel+NF1ex27_v1
STAT5B	sub_RefSeq_-20+10_FE_ImmunologyPanel_v1
STAT5B	sub_RefSeq_-20+10_FE_ImmunologyPanel+NF1ex27_v1
STIL	Breakage_fixedPOLH
STIL	CBD_SURESELECT
STIL	combined
STIL	FE_Breakage_SureSelect_hg19_coverage
STIL	sub_RefSeq_-20+10_FE_adHoc_MicrocephalyPanel+Kabuki_v1
STIL	sub_RefSeq_-20+10_FE_Cardiac_CHD_Breakage_v1
STIL	sub_RefSeq_-20+10_FE_Cardiac_CHD_ConnTissue_Noonan_Microcephaly_v1
STIL	sub_RefSeq_-20+10_FE_Cardiac_CHD_Hypoparathy_microcep_noonan_CdLddx_v1
STIL	sub_RefSeq_-20+10_FE_CdL_and_Differentials_MICROCEPHALY_v1
STIL	sub_RefSeq_-20+10_FE_ChromsomeBreakage_v1
STIL	sub_RefSeq_-20+10_FE_ChromsomeBreakage+EHMT1_v1
STIL	sub_RefSeq_-20+10_FE_Epilepsy_GOS_EIEE_72geneClone_Microcephaly_v1
STIL	sub_RefSeq_-20+10_FE_Microcephaly_v1
STIL	sub_RefSeq_-20+10_FE_Pontocerebellar_hypoplasia_v1
STIM1	sub_RefSeq_-20+10_FE_ImmunologyPanel_v1
STIM1	sub_RefSeq_-20+10_FE_ImmunologyPanel+NF1ex27_v1
STK11	KR_TSC_flank20
STK4	Cardiac_SureSelect_All_Regions_forCoverageBed
STK4	FE_Cardiac_SureSelect_hg19_coverage
STK4	sub_RefSeq_-20+10_FE_AortopathyBAV-CHD_v1
STK4	sub_RefSeq_-20+10_FE_Cardiac_Arrhythmia_Cardiomyopathy_CHD_v1
STK4	sub_RefSeq_-20+10_FE_Cardiac_Arrhythmia_Cardiomyopathy_v1
STK4	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_ConnTissue_Arrhythmia_v1
STK4	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_ConnTissue_v1
STK4	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_ConnTissue_v2
STK4	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_LQT_v1
STK4	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_PulmHypertension_v1
STK4	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_v1
STK4	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy+BAV_v1
STK4	sub_RefSeq_-20+10_FE_Cardiac_CHD_Breakage_v1
STK4	sub_RefSeq_-20+10_FE_Cardiac_CHD_ConnTissue_Noonan_Microcephaly_v1
STK4	sub_RefSeq_-20+10_FE_Cardiac_CHD_ConnTissue_Noonan_v1
STK4	sub_RefSeq_-20+10_FE_Cardiac_CHD_Hypoparathy_microcep_noonan_CdLddx_v1
STK4	sub_RefSeq_-20+10_FE_Cardiac_CHD_v1
STK4	sub_RefSeq_-20+10_FE_Cardiac_CHD_v2
STK4	sub_RefSeq_-20+10_FE_Cardiac_MolecularAutopsy_v1
STK4	sub_RefSeq_-20+10_FE_ImmunologyPanel_v1
STK4	sub_RefSeq_-20+10_FE_ImmunologyPanel+NF1ex27_v1
STXBP1	sub_RefSeq_-20+10_FE_Epilepsy_GOS_EIEE_72geneClone_Microcephaly_v1
STXBP2	sub_RefSeq_-20+10_FE_ImmunologyPanel_v1
STXBP2	sub_RefSeq_-20+10_FE_ImmunologyPanel+NF1ex27_v1
SUFU	KR_TSC_flank20
SURF1	IPN-Ext_QXT
SURF1	IPN-Ext_QXT_hg19_coverage
SURF1	IPN-Ext_QXT_hg19_coverage_newbits
SURF1	sub_RefSeq_-20+10_FE_IPN_extended_v1
SYNE1	sub_RefSeq_-20+10_FE_Cardiac_Arrhythmia_Cardiomyopathy_CHD_v1
SYNE1	sub_RefSeq_-20+10_FE_Cardiac_Arrhythmia_Cardiomyopathy_v1
SYNE1	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_ConnTissue_Arrhythmia_v1
SYNE1	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_ConnTissue_v1
SYNE1	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_ConnTissue_v2
SYNE1	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_LQT_v1
SYNE1	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_PulmHypertension_v1
SYNE1	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_v1
SYNE1	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy+BAV_v1
SYNE1	sub_RefSeq_-20+10_FE_Cardiac_MolecularAutopsy_v1
SYNE2	sub_RefSeq_-20+10_FE_Cardiac_Arrhythmia_Cardiomyopathy_CHD_v1
SYNE2	sub_RefSeq_-20+10_FE_Cardiac_Arrhythmia_Cardiomyopathy_v1
SYNE2	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_ConnTissue_Arrhythmia_v1
SYNE2	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_ConnTissue_v1
SYNE2	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_ConnTissue_v2
SYNE2	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_LQT_v1
SYNE2	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_PulmHypertension_v1
SYNE2	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_v1
SYNE2	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy+BAV_v1
SYNE2	sub_RefSeq_-20+10_FE_Cardiac_MolecularAutopsy_v1
SYNGAP1	sub_RefSeq_-20+10_FE_Epilepsy_GOS_EIEE_72geneClone_Microcephaly_v1
SYT2	IPN-Ext_QXT
SYT2	IPN-Ext_QXT_hg19_coverage
SYT2	IPN-Ext_QXT_hg19_coverage_newbits
SYT2	sub_RefSeq_-20+10_FE_IPN_extended_v1
TAB2	sub_RefSeq_-20+10_FE_AortopathyBAV-CHD_v1
TAB2	sub_RefSeq_-20+10_FE_Cardiac_Arrhythmia_Cardiomyopathy_CHD_v1
TAB2	sub_RefSeq_-20+10_FE_Cardiac_CHD_Breakage_v1
TAB2	sub_RefSeq_-20+10_FE_Cardiac_CHD_ConnTissue_Noonan_Microcephaly_v1
TAB2	sub_RefSeq_-20+10_FE_Cardiac_CHD_ConnTissue_Noonan_v1
TAB2	sub_RefSeq_-20+10_FE_Cardiac_CHD_Hypoparathy_microcep_noonan_CdLddx_v1
TAB2	sub_RefSeq_-20+10_FE_Cardiac_CHD_v1
TAB2	sub_RefSeq_-20+10_FE_Cardiac_CHD_v2
TAB2	sub_RefSeq_-20+10_FE_Cardiac_MolecularAutopsy_v1
TAC3	sub_RefSeq_-20+10_FE_Hypogonadotrophic_hypogonadism+MID1_v1
TACR3	sub_RefSeq_-20+10_FE_Hypogonadotrophic_hypogonadism+MID1_v1
TAF1	sub_RefSeq_-20+10_FE_adHoc_Noonan_CdLS_ddx_Koolen_de_Vries_Kleefstra
TAF1	sub_RefSeq_-20+10_FE_CdL_and_Differentials_MICROCEPHALY_v1
TAF1	sub_RefSeq_-20+10_FE_CdL_and_Differentials_v1
TAF1	sub_RefSeq_-20+10_FE_CdL_and_Differentials+NRXN1_v1
TAZ	Cardiac_SureSelect_All_Regions_forCoverageBed
TAZ	FE_Cardiac_SureSelect_hg19_coverage
TAZ	FE_CHD_SureSelect_hg19_coverage
TAZ	sub_RefSeq_-20+10_FE_Cardiac_Arrhythmia_Cardiomyopathy_CHD_v1
TAZ	sub_RefSeq_-20+10_FE_Cardiac_Arrhythmia_Cardiomyopathy_v1
TAZ	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_ConnTissue_Arrhythmia_v1
TAZ	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_ConnTissue_v1
TAZ	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_ConnTissue_v2
TAZ	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_LQT_v1
TAZ	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_PulmHypertension_v1
TAZ	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_v1
TAZ	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy+BAV_v1
TAZ	sub_RefSeq_-20+10_FE_Cardiac_MolecularAutopsy_v1
TBC1D24	sub_RefSeq_-20+10_FE_Epilepsy_GOS_EIEE_72geneClone_Microcephaly_v1
TBX1	FE_CHD_SureSelect_hg19_coverage
TBX1	sub_RefSeq_-20+10_FE_adHoc_TBX1_v1
TBX1	sub_RefSeq_-20+10_FE_AortopathyBAV-CHD_v1
TBX1	sub_RefSeq_-20+10_FE_Cardiac_Arrhythmia_Cardiomyopathy_CHD_v1
TBX1	sub_RefSeq_-20+10_FE_Cardiac_CHD_Breakage_v1
TBX1	sub_RefSeq_-20+10_FE_Cardiac_CHD_ConnTissue_Noonan_Microcephaly_v1
TBX1	sub_RefSeq_-20+10_FE_Cardiac_CHD_ConnTissue_Noonan_v1
TBX1	sub_RefSeq_-20+10_FE_Cardiac_CHD_Hypoparathy_microcep_noonan_CdLddx_v1
TBX1	sub_RefSeq_-20+10_FE_Cardiac_CHD_v1
TBX1	sub_RefSeq_-20+10_FE_Cardiac_CHD_v2
TBX1	sub_RefSeq_-20+10_FE_Cardiac_MolecularAutopsy_v1
TBX1	sub_RefSeq_-20+10_FE_ImmunologyPanel_v1
TBX1	sub_RefSeq_-20+10_FE_ImmunologyPanel+NF1ex27_v1
TBX20	FE_CHD_SureSelect_hg19_coverage
TBX20	sub_RefSeq_-20+10_FE_AortopathyBAV-CHD_v1
TBX20	sub_RefSeq_-20+10_FE_Cardiac_Arrhythmia_Cardiomyopathy_CHD_v1
TBX20	sub_RefSeq_-20+10_FE_Cardiac_CHD_Breakage_v1
TBX20	sub_RefSeq_-20+10_FE_Cardiac_CHD_ConnTissue_Noonan_Microcephaly_v1
TBX20	sub_RefSeq_-20+10_FE_Cardiac_CHD_ConnTissue_Noonan_v1
TBX20	sub_RefSeq_-20+10_FE_Cardiac_CHD_Hypoparathy_microcep_noonan_CdLddx_v1
TBX20	sub_RefSeq_-20+10_FE_Cardiac_CHD_v1
TBX20	sub_RefSeq_-20+10_FE_Cardiac_CHD_v2
TBX20	sub_RefSeq_-20+10_FE_Cardiac_MolecularAutopsy_v1
TBX3	Breakage_fixedPOLH
TBX3	CBD_SURESELECT
TBX3	combined
TBX3	FE_CHD_SureSelect_hg19_coverage
TBX3	RR_SURESELECT
TBX3	sub_RefSeq_-20+10_FE_AortopathyBAV-CHD_v1
TBX3	sub_RefSeq_-20+10_FE_Cardiac_Arrhythmia_Cardiomyopathy_CHD_v1
TBX3	sub_RefSeq_-20+10_FE_Cardiac_CHD_Breakage_v1
TBX3	sub_RefSeq_-20+10_FE_Cardiac_CHD_ConnTissue_Noonan_Microcephaly_v1
TBX3	sub_RefSeq_-20+10_FE_Cardiac_CHD_ConnTissue_Noonan_v1
TBX3	sub_RefSeq_-20+10_FE_Cardiac_CHD_Hypoparathy_microcep_noonan_CdLddx_v1
TBX3	sub_RefSeq_-20+10_FE_Cardiac_CHD_v1
TBX3	sub_RefSeq_-20+10_FE_Cardiac_CHD_v2
TBX3	sub_RefSeq_-20+10_FE_Cardiac_MolecularAutopsy_v1
TBX3	sub_RefSeq_-20+10_FE_ChromsomeBreakage_v1
TBX3	sub_RefSeq_-20+10_FE_ChromsomeBreakage+EHMT1_v1
TBX5	Breakage_fixedPOLH
TBX5	CBD_SURESELECT
TBX5	combined
TBX5	FE_CHD_SureSelect_hg19_coverage
TBX5	RR_SURESELECT
TBX5	sub_RefSeq_-20+10_FE_AortopathyBAV-CHD_v1
TBX5	sub_RefSeq_-20+10_FE_Cardiac_Arrhythmia_Cardiomyopathy_CHD_v1
TBX5	sub_RefSeq_-20+10_FE_Cardiac_CHD_Breakage_v1
TBX5	sub_RefSeq_-20+10_FE_Cardiac_CHD_ConnTissue_Noonan_Microcephaly_v1
TBX5	sub_RefSeq_-20+10_FE_Cardiac_CHD_ConnTissue_Noonan_v1
TBX5	sub_RefSeq_-20+10_FE_Cardiac_CHD_Hypoparathy_microcep_noonan_CdLddx_v1
TBX5	sub_RefSeq_-20+10_FE_Cardiac_CHD_v1
TBX5	sub_RefSeq_-20+10_FE_Cardiac_CHD_v2
TBX5	sub_RefSeq_-20+10_FE_Cardiac_MolecularAutopsy_v1
TBX5	sub_RefSeq_-20+10_FE_ChromsomeBreakage_v1
TBX5	sub_RefSeq_-20+10_FE_ChromsomeBreakage+EHMT1_v1
TBX5	sub_RefSeq_-20+10_FE_HoltOramTBX5_v1
TBXAS1	sub_RefSeq_-20+10_FE_OP-Clone+Osteosclerosis_v1
TBXAS1	sub_RefSeq_-20+10_FE_OP-Clone+Osteosclerosis_v1_covonly
TCAP	Cardiac_SureSelect_All_Regions_forCoverageBed
TCAP	FE_Cardiac_SureSelect_hg19_coverage
TCAP	FE_CHD_SureSelect_hg19_coverage
TCAP	HTG-20+10_hg19
TCAP	sub_RefSeq_-20+10_FE_Cardiac_Arrhythmia_Cardiomyopathy_CHD_v1
TCAP	sub_RefSeq_-20+10_FE_Cardiac_Arrhythmia_Cardiomyopathy_v1
TCAP	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_ConnTissue_Arrhythmia_v1
TCAP	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_ConnTissue_v1
TCAP	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_ConnTissue_v2
TCAP	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_LQT_v1
TCAP	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_PulmHypertension_v1
TCAP	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_v1
TCAP	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy+BAV_v1
TCAP	sub_RefSeq_-20+10_FE_Cardiac_MolecularAutopsy_v1
TCF4	sub_RefSeq_-20+10_FE_Epilepsy_GOS_EIEE_72geneClone_Microcephaly_v1
TCIRG1	FE_OP_SureSelect_hg19_coverage
TCIRG1	sub_RefSeq_-20+10_FE_OP_clone_v1
TCIRG1	sub_RefSeq_-20+10_FE_OP_clone_v1_covonly
TCIRG1	sub_RefSeq_-20+10_FE_OP-Clone+Osteosclerosis_v1
TCIRG1	sub_RefSeq_-20+10_FE_OP-Clone+Osteosclerosis_v1_covonly
TDP1	IPN_All_ROIs_Regions_forCoverageBed
TDP1	FE_IPN_SureSelect_hg19_coverage
TDP1	IPN_SureSelect_V1_Regions_forCoverageBed
TDP1	IPN-Ext_QXT
TDP1	IPN-Ext_QXT_hg19_coverage
TDP1	IPN-Ext_QXT_hg19_coverage_overlap
TDP1	sub_RefSeq_-20+10_FE_IPNClone+AIFM1_v1
TECTA	sub_RefSeq_-20+10_FE_Deafness_GOS_Cam_clone_v1
TERC	combined
TERC	FE_Breakage_SureSelect_hg19_coverage
TERC	IBMFS_SURESELECT
TERC	sub_RefSeq_-20+10_FE_IBMFS
TERT	combined
TERT	FE_Breakage_SureSelect_hg19_coverage
TERT	IBMFS_SURESELECT
TERT	sub_RefSeq_-20+10_FE_IBMFS
TFG	IPN-Ext_QXT
TFG	IPN-Ext_QXT_hg19_coverage
TFG	IPN-Ext_QXT_hg19_coverage_newbits
TFG	sub_RefSeq_-20+10_FE_IPN_extended_v1
TGFB1	FE_OP_SureSelect_hg19_coverage
TGFB1	sub_RefSeq_-20+10_FE_OP_clone_v1
TGFB1	sub_RefSeq_-20+10_FE_OP_clone_v1_covonly
TGFB1	sub_RefSeq_-20+10_FE_OP-Clone+Osteosclerosis_v1
TGFB1	sub_RefSeq_-20+10_FE_OP-Clone+Osteosclerosis_v1_covonly
TGFB2	FE_Aortopathy_SureSelect_hg19_coverage
TGFB2	FE_CHD_SureSelect_hg19_coverage
TGFB2	sub_RefSeq_-20+10_FE_adHoc_aortopathy_GNAS_PHF6_HDAC4_IDS_v1
TGFB2	sub_RefSeq_-20+10_FE_Aortopathy_ConnTissue_v1
TGFB2	sub_RefSeq_-20+10_FE_Aortopathy_ConnTissue_v2
TGFB2	sub_RefSeq_-20+10_FE_Aortopathy_Overgrowth_v1
TGFB2	sub_RefSeq_-20+10_FE_Aortopathy_Overgrowth_v2
TGFB2	sub_RefSeq_-20+10_FE_Aortopathy_Overgrowth_v3
TGFB2	sub_RefSeq_-20+10_FE_Aortopathy_Overgrowth_v4
TGFB2	sub_RefSeq_-20+10_FE_Aortopathy_Overgrowth_v4_ForCovAssessmentONLY
TGFB2	sub_RefSeq_-20+10_FE_Aortopathy_Stickler_v1
TGFB2	sub_RefSeq_-20+10_FE_Aortopathy_Stickler_v2
TGFB2	sub_RefSeq_-20+10_FE_Aortopathy_v4
TGFB2	sub_RefSeq_-20+10_FE_Aortopathy_v5
TGFB2	sub_RefSeq_-20+10_FE_Aortopathy_v6
TGFB2	sub_RefSeq_-20+10_FE_AortopathyBAV_v1
TGFB2	sub_RefSeq_-20+10_FE_AortopathyBAV_v2
TGFB2	sub_RefSeq_-20+10_FE_AortopathyBAV-CHD_v1
TGFB2	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_ConnTissue_Arrhythmia_v1
TGFB2	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_ConnTissue_v1
TGFB2	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_ConnTissue_v2
TGFB2	sub_RefSeq_-20+10_FE_Cardiac_CHD_ConnTissue_Noonan_Microcephaly_v1
TGFB2	sub_RefSeq_-20+10_FE_Cardiac_CHD_ConnTissue_Noonan_v1
TGFB2	sub_RefSeq_-20+10_FE_Cardiac_MolecularAutopsy_v1
TGFB2	sub_RefSeq_-20+10_FE_Conntissue_CeGAT+DA_v1
TGFB2	sub_RefSeq_-20+10_FE_Conntissue_CeGAT+Stickler_v1
TGFB2	sub_RefSeq_-20+10_FE_ConnTissue_v1
TGFB3	Cardiac_SureSelect_All_Regions_forCoverageBed
TGFB3	FE_Cardiac_SureSelect_hg19_coverage
TGFB3	FE_CHD_SureSelect_hg19_coverage
TGFB3	sub_RefSeq_-20+10_FE_adHoc_aortopathy_GNAS_PHF6_HDAC4_IDS_v1
TGFB3	sub_RefSeq_-20+10_FE_Aortopathy_ConnTissue_v1
TGFB3	sub_RefSeq_-20+10_FE_Aortopathy_ConnTissue_v2
TGFB3	sub_RefSeq_-20+10_FE_Aortopathy_Overgrowth_v1
TGFB3	sub_RefSeq_-20+10_FE_Aortopathy_Overgrowth_v2
TGFB3	sub_RefSeq_-20+10_FE_Aortopathy_Overgrowth_v3
TGFB3	sub_RefSeq_-20+10_FE_Aortopathy_Overgrowth_v4
TGFB3	sub_RefSeq_-20+10_FE_Aortopathy_Overgrowth_v4_ForCovAssessmentONLY
TGFB3	sub_RefSeq_-20+10_FE_Aortopathy_Stickler_v1
TGFB3	sub_RefSeq_-20+10_FE_Aortopathy_Stickler_v2
TGFB3	sub_RefSeq_-20+10_FE_Aortopathy_v4
TGFB3	sub_RefSeq_-20+10_FE_Aortopathy_v5
TGFB3	sub_RefSeq_-20+10_FE_Aortopathy_v6
TGFB3	sub_RefSeq_-20+10_FE_AortopathyBAV_v1
TGFB3	sub_RefSeq_-20+10_FE_AortopathyBAV_v2
TGFB3	sub_RefSeq_-20+10_FE_AortopathyBAV-CHD_v1
TGFB3	sub_RefSeq_-20+10_FE_Cardiac_Arrhythmia_Cardiomyopathy_CHD_v1
TGFB3	sub_RefSeq_-20+10_FE_Cardiac_Arrhythmia_Cardiomyopathy_v1
TGFB3	sub_RefSeq_-20+10_FE_Cardiac_Arrhythmia_v1
TGFB3	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_ConnTissue_Arrhythmia_v1
TGFB3	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_ConnTissue_v1
TGFB3	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_ConnTissue_v2
TGFB3	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_LQT_v1
TGFB3	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_PulmHypertension_v1
TGFB3	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_v1
TGFB3	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy+BAV_v1
TGFB3	sub_RefSeq_-20+10_FE_Cardiac_CHD_ConnTissue_Noonan_Microcephaly_v1
TGFB3	sub_RefSeq_-20+10_FE_Cardiac_CHD_ConnTissue_Noonan_v1
TGFB3	sub_RefSeq_-20+10_FE_Cardiac_MolecularAutopsy_v1
TGFB3	sub_RefSeq_-20+10_FE_Conntissue_CeGAT+DA_v1
TGFB3	sub_RefSeq_-20+10_FE_Conntissue_CeGAT+Stickler_v1
TGFB3	sub_RefSeq_-20+10_FE_ConnTissue_v1
TGFBR1	FE_Aortopathy_SureSelect_hg19_coverage
TGFBR1	FE_CHD_SureSelect_hg19_coverage
TGFBR1	sub_RefSeq_-20+10_FE_adHoc_aortopathy_GNAS_PHF6_HDAC4_IDS_v1
TGFBR1	sub_RefSeq_-20+10_FE_Aortopathy_ConnTissue_v1
TGFBR1	sub_RefSeq_-20+10_FE_Aortopathy_ConnTissue_v2
TGFBR1	sub_RefSeq_-20+10_FE_Aortopathy_Overgrowth_v1
TGFBR1	sub_RefSeq_-20+10_FE_Aortopathy_Overgrowth_v2
TGFBR1	sub_RefSeq_-20+10_FE_Aortopathy_Overgrowth_v3
TGFBR1	sub_RefSeq_-20+10_FE_Aortopathy_Overgrowth_v4
TGFBR1	sub_RefSeq_-20+10_FE_Aortopathy_Overgrowth_v4_ForCovAssessmentONLY
TGFBR1	sub_RefSeq_-20+10_FE_Aortopathy_Stickler_v1
TGFBR1	sub_RefSeq_-20+10_FE_Aortopathy_Stickler_v2
TGFBR1	sub_RefSeq_-20+10_FE_Aortopathy_v4
TGFBR1	sub_RefSeq_-20+10_FE_Aortopathy_v5
TGFBR1	sub_RefSeq_-20+10_FE_Aortopathy_v6
TGFBR1	sub_RefSeq_-20+10_FE_AortopathyBAV_v1
TGFBR1	sub_RefSeq_-20+10_FE_AortopathyBAV_v2
TGFBR1	sub_RefSeq_-20+10_FE_AortopathyBAV-CHD_v1
TGFBR1	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_ConnTissue_Arrhythmia_v1
TGFBR1	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_ConnTissue_v1
TGFBR1	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_ConnTissue_v2
TGFBR1	sub_RefSeq_-20+10_FE_Cardiac_CHD_ConnTissue_Noonan_Microcephaly_v1
TGFBR1	sub_RefSeq_-20+10_FE_Cardiac_CHD_ConnTissue_Noonan_v1
TGFBR1	sub_RefSeq_-20+10_FE_Cardiac_MolecularAutopsy_v1
TGFBR1	sub_RefSeq_-20+10_FE_Conntissue_CeGAT+DA_v1
TGFBR1	sub_RefSeq_-20+10_FE_Conntissue_CeGAT+Stickler_v1
TGFBR1	sub_RefSeq_-20+10_FE_ConnTissue_v1
TGFBR2	FE_Aortopathy_SureSelect_hg19_coverage
TGFBR2	FE_CHD_SureSelect_hg19_coverage
TGFBR2	sub_RefSeq_-20+10_FE_adHoc_aortopathy_GNAS_PHF6_HDAC4_IDS_v1
TGFBR2	sub_RefSeq_-20+10_FE_Aortopathy_ConnTissue_v1
TGFBR2	sub_RefSeq_-20+10_FE_Aortopathy_ConnTissue_v2
TGFBR2	sub_RefSeq_-20+10_FE_Aortopathy_Overgrowth_v1
TGFBR2	sub_RefSeq_-20+10_FE_Aortopathy_Overgrowth_v2
TGFBR2	sub_RefSeq_-20+10_FE_Aortopathy_Overgrowth_v3
TGFBR2	sub_RefSeq_-20+10_FE_Aortopathy_Overgrowth_v4
TGFBR2	sub_RefSeq_-20+10_FE_Aortopathy_Overgrowth_v4_ForCovAssessmentONLY
TGFBR2	sub_RefSeq_-20+10_FE_Aortopathy_Stickler_v1
TGFBR2	sub_RefSeq_-20+10_FE_Aortopathy_Stickler_v2
TGFBR2	sub_RefSeq_-20+10_FE_Aortopathy_v4
TGFBR2	sub_RefSeq_-20+10_FE_Aortopathy_v5
TGFBR2	sub_RefSeq_-20+10_FE_Aortopathy_v6
TGFBR2	sub_RefSeq_-20+10_FE_AortopathyBAV_v1
TGFBR2	sub_RefSeq_-20+10_FE_AortopathyBAV_v2
TGFBR2	sub_RefSeq_-20+10_FE_AortopathyBAV-CHD_v1
TGFBR2	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_ConnTissue_Arrhythmia_v1
TGFBR2	sub_RefSeq_-20+10_FE_Cardiac_Cardiomyopathy_ConnTissue_v1
